id;OEM;Артикул;Бренд;Группа;Деталь;Номенклатура;З/Н;Комментарий;Цена;Новинка;Уникльный ключ;Категория по бренду;Ранг по бренду;Категория по деталям;Ранг по деталям;Ранг;abc/xyz;Дата;Компания
525562;AMD.LI24;6001551102;AMD;Арматура (2015);Замок автомобиля (2015);Замок зажигания 6001551102/AMD.LI24 (без личинок дверей) AMD;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Sandero Stepway BS1) (2010-2014) LADA (Lar;909,00;Новинка;525562AMD.LI24;;0;;0;4547;CZ;01.08.2023;Москворечье
52504;AMD.LI12;S6460010;AMD;Арматура (2015);Замок автомобиля (2015);Замок зажигания S6460010/AMD.LI12 (личинка) AMD;AMD / FCR 2018 (Склад);DAEWOO (Nexia);621,00;;52504AMD.LI12;;0;;0;4547;CZ;01.08.2023;Москворечье
508594;AMD.BC516;291101R000;AMD;Кузов (2015);Заглушка/Накладка/Решетка/Корпус/Крышка (2015);Защита двигателя 29110-1R000/AMD.BC516 AMD;AMD / FCR 2018 (Кросс-докинг);HYUNDAI (Solaris RB) (2010-);346,00;;508594AMD.BC516;;0;;0;4547;CZ;01.08.2023;Москворечье
508592;AMD.BC514;291301R400;AMD;Кузов (2015);Заглушка/Накладка/Решетка/Корпус/Крышка (2015);Защита двигателя левая 29130-1R400/AMD.BC514 AMD;AMD / FCR 2018 (Кросс-докинг);HYUNDAI (Solaris RB) (2010-) KIA (Rio UB) (2011-);556,00;;508592AMD.BC514;;0;;0;4547;CZ;01.08.2023;Москворечье
508593;AMD.BC515;291201R400;AMD;Кузов (2015);Заглушка/Накладка/Решетка/Корпус/Крышка (2015);Защита двигателя правая 29120-1R400/AMD.BC515 AMD;AMD / FCR 2018 (Кросс-докинг);HYUNDAI (Solaris RB) (2010-) KIA (Rio UB) (2011-);988,00;;508593AMD.BC515;;0;;0;4547;CZ;01.08.2023;Москворечье
517986;AMD.CS277;13021EE50A;AMD;Двигатель (2015);Звездочка ГРМ (2015);Звездочка коленчатого вала 13021-EE50A/AMD.CS277 AMD;AMD / FCR 2018 (Кросс-докинг);RENAULT (Logan II L8) (1,6) (H4M) (2016-) (Duster) (1,6) (2015-) (Kaptur) (1,6) (2016-) (Arkana) (1,;556,00;Новинка;517986AMD.CS277;;0;;0;4547;CZ;01.08.2023;Москворечье
508512;AMD.CS226;231212B000;AMD;Двигатель (2015);Звездочка ГРМ (2015);Звездочка коленчатого вала 23121-2B000/AMD.CS226 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Solaris RB) (2010-) (Solaris II) (1,6) (2017-) (Creta) (1,6) (2016-) KIA (Rio UB) (2011-) (;326,00;;508512AMD.CS226;;0;;0;4547;CZ;01.08.2023;Москворечье
517930;AMD.CS276;13024CJ00B;AMD;Двигатель (2015);Звездочка ГРМ (2015);Звездочка распределительного вала 13024-CJ00B/AMD.CS276 AMD;AMD / FCR 2018 (Кросс-докинг);RENAULT (Logan II L8) (1,6) (H4M) (2016-) (Duster) (1,6) (2015-) (Kaptur) (1,6) (2016-) (Arkana) (1,;1 856,00;;517930AMD.CS276;;0;;0;4547;CZ;01.08.2023;Москворечье
508513;AMD.CS227;242212B000;AMD;Двигатель (2015);Звездочка ГРМ (2015);Звездочка распределительного вала 24221-2B000/AMD.CS227 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Solaris RB) (2010-) KIA (Rio UB) (2011-);674,00;;508513AMD.CS227;;0;;0;4547;CZ;01.08.2023;Москворечье
519908;AMD.HD22;963023121R;AMD;Кузов (2015);Зеркало наружнее (2015);Зеркало заднего вида левое механическое 963023121R/AMD.HD22 (большое) AMD;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;750,00;;519908AMD.HD22;;0;;0;4547;CZ;01.08.2023;Москворечье
58136;FCR220035;963023121R;FRANCECAR;Оптика (2015);Зеркало наружнее (2015);Зеркало заднего вида левое механическое 963023121R/FCR220035 (большое) FRANCECAR;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 459,00;;58136FCR220035;CZ;82;;0;82;CZ;01.08.2023;Москворечье
519909;AMD.HD23;6001549680;AMD;Кузов (2015);Зеркало наружнее (2015);Зеркало заднего вида левое электрическое 6001549680/AMD.HD23 (большое) AMD;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 138,00;;519909AMD.HD23;;0;;0;4547;CZ;01.08.2023;Москворечье
53571;FCR210365;6001549680;FRANCECAR;Оптика (2015);Зеркало наружнее (2015);Зеркало заднего вида левое электрическое 6001549680/FCR210365 (большое) FRANCECAR;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 900,00;;53571FCR210365;;0;;0;4547;CZ;01.08.2023;Москворечье
519910;AMD.HD24;963015207R;AMD;Кузов (2015);Зеркало наружнее (2015);Зеркало заднего вида правое механическое 963015207R/AMD.HD24 (большое) AMD;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;750,00;;519910AMD.HD24;;0;;0;4547;CZ;01.08.2023;Москворечье
58137;FCR220036;963015207R;FRANCECAR;Оптика (2015);Зеркало наружнее (2015);Зеркало заднего вида правое механическое 963015207R/FCR220036 (большое) FRANCECAR;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 459,00;;58137FCR220036;BZ;77;;0;77;BZ;01.08.2023;Москворечье
519911;AMD.HD25;6001549681;AMD;Кузов (2015);Зеркало наружнее (2015);Зеркало заднего вида правое электрическое 6001549681/AMD.HD25 (большое) AMD;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 161,00;;519911AMD.HD25;;0;;0;4547;CZ;01.08.2023;Москворечье
53572;FCR210366;6001549681;FRANCECAR;Оптика (2015);Зеркало наружнее (2015);Зеркало заднего вида правое электрическое 6001549681/FCR210366 (большое) FRANCECAR;AMD / FCR 2018 (Склад);RENAULT (Logan LS) (2004-2015) (Sandero BS0) (2009-2014) (Duster HSA/M) (2011-2015) (Sandero Stepway;1 900,00;;53572FCR210366;;0;;0;4547;CZ;01.08.2023;Москворечье
01936;AMD.EL412;01115467;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 01115467/AMD.EL412 AMD;AMD / FCR 2018 (Кросс-докинг);DAEWOO (Nexia) (Espero);588,00;;01936AMD.EL412;BZ;134;CZ;9;134;BZ;01.08.2023;Москворечье
514977;AMD.EL818;022905100E;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 022 905 100 E/AMD.EL818 AMD;AMD / FCR 2018 (Склад);VOLKSWAGEN (Touareg 7LA, 7L6, 7L7) (3,2) (3,6) (-2010) AUDI (Q7 4LB) (3,6) (-2010);974,00;;514977AMD.EL818;;0;;0;4547;CZ;01.08.2023;Москворечье
500580;AMD.EL712;032905106E;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 032905106E/AMD.EL712 AMD;AMD / FCR 2018 (Склад);SKODA (Octavia 1U2, 1U5) (1996-2010) (Octavia 1Z3, 1Z5) (1,6) (1,2 TSI) (2004-) (Yeti 5L) (1,2 TSI);1 520,00;;500580AMD.EL712;AY;132;AY;8;132;AY;01.08.2023;Москворечье
500579;AMD.EL711;036905715G;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 036905715G/AMD.EL711 AMD;AMD / FCR 2018 (Склад);VOLKSWAGEN (Polo седан V 612, 614) (1,6) (2010-) SKODA (Rapid NH3) (1,6) (2012-);943,00;;500579AMD.EL711;AX;118;AX;5;118;AX;01.08.2023;Москворечье
513449;AMD.EL1152;04C905110L;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 04C 905 110 L/AMD.EL1152 AMD;AMD / FCR 2018 (Склад);SKODA (Octavia III 5E3) (Octavia III 5E5) (1,4) (1,6) (2012-) (Rapid NH3) (1,4) (1,6) (2012-) VOLKSW;1 033,00;;513449AMD.EL1152;AY;653;BY;17;653;AY;01.08.2023;Москворечье
519912;AMD.EL846;06A905115D;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 06A905115D/AMD.EL846 AMD;AMD / FCR 2018 (Склад);SKODA (Octavia 1U2) (1,8) (1,8T) (1996-) VOLKSWAGEN (Golf IV) (Golf V) (Passat V 3B3) (1,8) (1,8T);864,00;;519912AMD.EL846;CZ;1237;CZ;35;1237;CZ;01.08.2023;Москворечье
500582;AMD.EL714;07K905715F;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 07K905715F/AMD.EL714 AMD;AMD / FCR 2018 (Склад);SKODA (Octavia II 1Z3) (Octavia II 1Z5) (1,8) (2,0) (2005-) VOLKSWAGEN (Tiguan 5N1, 5N2) (2,0) (2007;1 053,00;;500582AMD.EL714;AY;141;AY;13;141;AY;01.08.2023;Москворечье
500751;AMD.EL728;1208021;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 1208021/AMD.EL728 AMD;AMD / FCR 2018 (Склад);OPEL (Astra H) (1,8) (Z18XER) (A18XER) (2006-2009) (1,6) (Z16XEP) (2004-2009) (Vectra C) (1,8) (Z18X;2 745,00;;500751AMD.EL728;AY;127;AY;11;127;AY;01.08.2023;Москворечье
500570;AMD.EL723;1317972;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 1317972/AMD.EL723 AMD;AMD / FCR 2018 (Кросс-докинг);FORD (FOCUS I DFW, DNW) (1,4) (1,6) (1,8) (2,0) (MONDEO III B4Y, B5Y,BWY) (1,8) (2,0) (-2005) (FOCUS;1 701,00;;500570AMD.EL723;;0;;0;4547;CZ;01.08.2023;Москворечье
515809;AMD.EL836;1322402;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 1322402/AMD.EL836 AMD;AMD / FCR 2018 (Склад);FORD (Focus II) (1,8) (2,0) (2004-2011) (C-Max DE) (1,8) (2,0) (2007-2010) (Focus C-Max) (1,8) (2,0);502,00;;515809AMD.EL836;;0;;0;4547;CZ;01.08.2023;Москворечье
500571;AMD.EL724;1459278;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 1459278/AMD.EL724 AMD;AMD / FCR 2018 (Склад);FORD (FOCUS II DA_) (1,6) (SHDA) (100 л.с.) (2005-) (1,4) (1,8) (FOCUS III) (1,6Ti) (MONDEO IV) (1,6;1 082,00;;500571AMD.EL724;;0;;0;4547;CZ;01.08.2023;Москворечье
515618;AMD.EL834;2111370501002;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 2111-3705010-02/AMD.EL834 AMD;AMD / FCR 2018 (Склад);LADA (2110) (2111) (2112) (Priora 2170) (8V);1 049,00;;515618AMD.EL834;BZ;853;CZ;28;853;BZ;01.08.2023;Москворечье
515619;AMD.EL835;21120370501011;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 21120-3705010-11/AMD.EL835 AMD;AMD / FCR 2018 (Склад);LADA (Vesta) (2015-) (Priora, Granta, Kalina);577,00;;515619AMD.EL835;CZ;986;CZ;29;986;CZ;01.08.2023;Москворечье
42432;AMD.EL435;224484M500;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-4M500/AMD.EL435 AMD;AMD / FCR 2018 (Склад);NISSAN (Almera N16E) (-2011) (Primera P10, P11, P12) (-2007);903,00;;42432AMD.EL435;BY;207;CZ;14;207;BY;01.08.2023;Москворечье
515810;AMD.EL837;224486N015;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-6N015/AMD.EL837 AMD;AMD / FCR 2018 (Склад);NISSAN (Almera N16E) (-2011) (Primera P11, P12) (-2007);100,00;;515810AMD.EL837;BZ;848;CZ;27;848;BZ;01.08.2023;Москворечье
62915;FCR210732;224486N015;FRANCECAR;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-6N015/FCR210732 FRANCECAR;AMD / FCR 2018 (Кросс-докинг);NISSAN (Almera N16E) (-2011) (Primera P11, P12) (-2007);740,00;;62915FCR210732;;0;;0;4547;CZ;01.08.2023;Москворечье
514980;AMD.EL822;224488J115;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-8J115/AMD.EL822 AMD;AMD / FCR 2018 (Кросс-докинг);NISSAN (Pathfinder R51M) (4,0) (VQ40DE) (2005-) (Murano Z50) (3,5) (VQ35DE) (2002-2008);1 325,00;;514980AMD.EL822;;0;;0;4547;CZ;01.08.2023;Москворечье
513457;AMD.EL1161;22448ED800;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-ED800/AMD.EL1161 AMD;AMD / FCR 2018 (Склад);NISSAN (Qashqai I J10E) (1,6) (HR16DE) (2,0) (2007-2013) (Note E11) (1,6) (-2012) (Tiida SC11X) (Tii;774,00;;513457AMD.EL1161;;0;;0;4547;CZ;01.08.2023;Москворечье
515811;AMD.EL838;22448JA10C;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-JA10C/AMD.EL838 AMD;AMD / FCR 2018 (Склад);NISSAN (Teana J32) (2,5) (VQ25DE) (3.5) (VQ35DE) (2008-) (Murano II Z51) (3.5) (2008-);924,00;;515811AMD.EL838;;0;;0;4547;CZ;01.08.2023;Москворечье
62918;FCR210735;22448JA10C;FRANCECAR;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 22448-JA10C/FCR210735 FRANCECAR;AMD / FCR 2018 (Кросс-докинг);NISSAN (Teana J32) (2,5) (VQ25DE) (3.5) (VQ35DE) (2008-) (Murano II Z51) (3.5) (2008-);1 622,00;;62918FCR210735;;0;;0;4547;CZ;01.08.2023;Москворечье
515812;AMD.EL839;25186687;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 25186687/AMD.EL839 AMD;AMD / FCR 2018 (Склад);CHEVROLET (Cruze J300) (1,6) (F16D4) (2009-) OPEL (Astra J) (A16LET) (A18XER) (A16XER) (2009-);3 534,00;;515812AMD.EL839;AY;674;AY;19;674;AY;01.08.2023;Москворечье
515813;AMD.EL841;25195107;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 25195107/AMD.EL841 AMD;AMD / FCR 2018 (Склад);OPEL (Astra J) (A14XEL) (A14XER) (A14NET) (2009-) (Astra H) (Z12XEP) (Z14XEP) (2005-);3 759,00;;515813AMD.EL841;AZ;779;BZ;26;779;AZ;01.08.2023;Москворечье
509834;AMD.EL695;273002E000;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27300-2E000/AMD.EL695 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Creta) (2,0) (2016-);587,00;;509834AMD.EL695;BZ;591;CZ;20;591;BZ;01.08.2023;Москворечье
57453;AMD.EL618;273003F100;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27300-3F100/AMD.EL618 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Sonata NF) (2008-) (2,0) (2,4) (Sorento XM) (2009-);748,00;;57453AMD.EL618;AY;1236;BY;34;1236;AY;01.08.2023;Москворечье
509317;AMD.EL672;2730103200;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27301-03200/AMD.EL672 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Solaris II) (1,4) (2017-) KIA (Rio IV) (1,4) (2017-);803,00;;509317AMD.EL672;AX;379;AY;16;379;AX;01.08.2023;Москворечье
01944;AMD.EL421;2730126600;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27301-26600/AMD.EL421 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Accent Tagaz) (Getz TB) (1,4) (1,6) KIA (Rio JB) (2005-);1 275,00;;01944AMD.EL421;AY;19;BY;4;19;AY;01.08.2023;Москворечье
53750;AMD.EL488;273012B000;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27301-2B000/AMD.EL488 AMD;AMD / FCR 2018 (Склад);HYUNDAI (i30 FD) (-2012) KIA (CEE'D ED) (-2012) (Cerato LD) (-2009);509,00;;53750AMD.EL488;AY;1173;BY;32;1173;AY;01.08.2023;Москворечье
51004;AMD.EL447;273012B010;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 27301-2B010/AMD.EL447 AMD;AMD / FCR 2018 (Склад);HYUNDAI (Solaris RB) (2010-) (Solaris II) (1,6) (2017-) (Creta) (1,6) (2016-) KIA (Rio UB) (2011-) (;413,00;;51004AMD.EL447;AX;371;AX;15;371;AX;01.08.2023;Москворечье
514983;AMD.EL825;30521PWA003;AMD;Электрика (2015);Катушка зажигания (2015);Катушка зажигания 30521-PWA-003/AMD.EL825 AMD;AMD / FCR 2018 (Склад);HONDA (Civic FD, FA, FN, FK) (1,3) (1,4) (2005-) (Jazz GD1,GD5,GE2,GE3) (-2008) (задняя);1 419,00;;514983AMD.EL825;;0;;0;4547;CZ;01.08.2023;Москворечье
